Section,version_name,type,name_group,parent_version,design_team,obsolete,icon,# ship_mtg_armor_upgrade,# submarine_mtg_engine_upgrade,ship_ASW_upgrade,ship_anti_air_upgrade,ship_mtg_armor_sub_upgrade,ship_mtg_armor_upgrade,ship_mtg_carrier_engine_upgrade,ship_mtg_deck_space_upgrade,ship_mtg_engine_upgrade,ship_mtg_hevy_engine_upgrade,ship_mtg_light_engine_upgrade,ship_mtg_mid_engine_upgrade,ship_mtg_naval_range_upgrade,ship_mtg_sp_hevy_engine_upgrade,submarine_mtg_engine_upgrade,# fixed_ship_armor_slot,# fixed_ship_deck_slot_2,# front_1_custom_slot,# front_2_custom_slot,# mid_3_custom_slot,# rear_2_custom_slot,fixed_ship_anti_air_slot,fixed_ship_armor_slot,fixed_ship_battery_slot,fixed_ship_deck_slot_1,fixed_ship_deck_slot_2,fixed_ship_deck_slot_3,fixed_ship_engine_slot,fixed_ship_fire_control_system_slot,fixed_ship_missile_slot,fixed_ship_radar_slot,fixed_ship_secondaries_slot,fixed_ship_sonar_slot,fixed_ship_sub_snorkel_slot,fixed_ship_torpedo_depth_charge_slot,fixed_ship_torpedo_slot,front_1_custom_slot,front_2_custom_slot,mid_1_custom_slot,mid_2_custom_slot,mid_3_custom_slot,rear_1_custom_slot,rear_2_custom_slot
germany_navy,Derfflinger Class,ship_hull_heavy_1,GER_HISTORICAL_BB,0,,,,,,,,,2,,,,7,,,3,,,,,,,,,ship_airplane_launcher_2,sm_armor_2,ship_ENG_heavy_battery_1,,,,SM_engine_2,ship_fire_control_system_4,,ship_radar_4,ship_GER_light_battery,,,,,ship_ENG_heavy_battery_1,,ship_GER_heavy_medium_battery_1,ship_GER_heavy_medium_battery_1,,ship_ENG_heavy_battery_1,
germany_navy,Friedrich der Grose Class,ship_hull_super_heavy_1,GER_HISTORICAL_BB,0,,,,,,,,,0,,,,3,,,20,,,,,,,,,ship_airplane_launcher_2,sm_armor_2,ship_super_heavy_battery_0,,,,SM_engine_2,ship_fire_control_system_4,,ship_radar_4,ship_torpedo_uw,,,,,ship_super_heavy_battery_0,ship_super_heavy_battery_0,ship_old_light_medium_battery_3,ship_old_light_medium_battery_3,ship_torpedo_5,dp_GER_light_battery,ship_super_heavy_battery_0
germany_navy,Ulrich von Hutten Class,ship_GER_hull_super_heavy_1,GER_HISTORICAL_BB,0,,,,,,,,,0,,,,4,,,5,5,,,,,,,,ship_anti_air_2x8,sm_armor_1,ship_GER_super_heavy_battery_1,,,,SM_engine_4,ship_fire_control_system_3,,ship_radar_3,ship_secondaries_2,,,,,ship_old_light_medium_battery_3,ship_old_light_medium_battery_3,ship_secondaries_2,ship_secondaries_1,ship_anti_air_2x8,ship_GER_super_heavy_battery_1,ship_old_light_medium_battery_3
germany_navy,Admiral Hipper Class,ship_hull_cruiser_2,GER_HISTORICAL_CA,0,GER_Germania_Shipyard,,,,,,,,3,,,,,,5,2,,,,,,,,,ship_old_anti_air_4A,sm_armor_2,ship_GER_medium_battery,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_4,,,,,,ship_GER_medium_battery,,ship_torpedo_3,ship_GER_medium_battery,,ship_GER_medium_battery,
germany_navy,Emden Class,ship_hull_cruiser_1,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,GFX_Emden,,,,,,,,,,,,3,1,,,,,,,,,dp_ship_secondaries_A,sm_armor_1,ship_old_light_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,ship_old_secondaries_1,,,,,ship_old_light_medium_battery_1,,ship_old_secondaries_1,ship_torpedo_1,ship_old_light_medium_battery_1,ship_old_light_medium_battery_1,
germany_navy,Königsberg Class,ship_hull_cruiser_1,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,GFX_Konigsberg,,,,,,,,,,,,3,1,,,,,,,,,dp_ship_secondaries_A,sm_armor_2,ship_ITA_light_medium_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ship_secondaries_A,,,,,ship_ITA_light_medium_battery,,ship_mine_layer_2,ship_torpedo_2,dp_ship_secondaries_A,ship_ITA_light_medium_battery,
germany_navy,Leipzig Class,ship_hull_cruiser_1,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,,,,,,,,,,,,,3,1,,,,,,,,,dp_ship_secondaries_A,sm_armor_2,ship_ITA_light_medium_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,ship_airplane_launcher_1,,,,,ship_ITA_light_medium_battery,,ship_mine_layer_2,ship_torpedo_2,ship_old_anti_air_3x8,ship_ITA_light_medium_battery,
germany_navy,Nixe Class,ship_hull_cruiser_1,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,GFX_Nixe,,,,,,,,,,,,3,1,,,,,,,,,dp_ship_secondaries_A,sm_armor_2,ship_old_light_medium_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ship_secondaries_A,,,,,ship_old_light_medium_battery_2,,ship_airplane_launcher_1,ship_old_light_medium_battery_2,ship_old_anti_air_3x8,ship_old_light_medium_battery_2,
germany_navy,Augusta Class,ship_hull_cruiser_2,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,,,,,,,,,,,,,3,1,,,,,,,,,dp_ship_secondaries_A,sm_armor_2,ship_ITA_light_medium_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ship_secondaries_A,,,,,ship_ITA_light_medium_battery,,ship_mine_layer_2,ship_torpedo_2,ship_old_anti_air_3Ax8,ship_ITA_light_medium_battery,
germany_navy,Bielefeld Class,ship_hull_cruiser_2,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,,,,,,,,,,,,,3,1,,,,,,,,,ship_old_anti_air_2,sm_armor_2,ship_ITA_light_medium_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,ship_dp_Bofors_battery_2x8,,,,,ship_GER_light_medium_battery,,ship_torpedo_2,ship_GER_light_medium_battery,ship_old_anti_air_3Ax8,ship_ITA_light_medium_battery,
germany_navy,München Class,ship_hull_cruiser_2,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,,,,,,,,,,,,,3,1,,,,,,,,,ship_old_anti_air_2,sm_armor_2,ship_GER_light_medium_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,ship_dp_Bofors_battery_2x8,,,,,ship_GER_light_medium_battery,,ship_torpedo_2,ship_GER_light_medium_battery,ship_old_anti_air_3Ax8,ship_GER_light_medium_battery,
germany_navy,Arcona Class,ship_hull_cruiser_scout_cruiser,GER_HISTORICAL_CL,0,GER_Germania_Shipyard,,,,,,,,,,,,,,6,4,,,,,,,,,ship_old_anti_air_4A,sm_armor_1,ship_GER_light_battery,,,,SM_engine_4,ship_fire_control_system_3,,ship_radar_2,,,,,,ship_airplane_launcher_2,,ship_GER_light_battery,,,ship_GER_light_battery,
germany_navy,Z1 Class,ship_hull_light_0,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,yes,,,,,,,,,,,,2,,2,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_2,,,,,ship_torpedo_1,,,,,,ship_depth_charge_1,
germany_navy,Z5 Class,ship_hull_light_1,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,yes,,,,,,,,,,,,3,,3,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_1,,,ship_old_anti_air_3,,,ship_depth_charge_1,
germany_navy,Z17 Class,ship_hull_light_2,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,yes,,,,,,,,,,,,5,,3,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_2,ship_old_light_battery_2,,ship_old_anti_air_3,,,ship_depth_charge_1,
germany_navy,Z23 Class,ship_hull_light_3,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,,,,,,,,,,,,,5,,3,,,,,,,,,ship_old_anti_air_4A,,ship_GER_light_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_1,ship_GER_light_battery,ship_GER_light_battery,ship_old_anti_air_3,ship_GER_light_battery,ship_GER_light_battery,ship_depth_charge_2,ship_mine_layer_2
germany_navy,Z35 Class,ship_hull_light_3,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,,,,,,,,,,,,,5,,3,,,,,,,,,ship_old_anti_air_4A,,ship_dp_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_2,ship_dp_old_light_battery_2,ship_old_anti_air_4A,ship_dp_old_light_battery_2,ship_dp_old_light_battery_2,ship_old_anti_air_4A,ship_dp_old_light_battery_2,ship_mine_layer_2
germany_navy,Z46 Class,ship_hull_light_3,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,,,,,,,,,,,,,5,,3,,,,,,,,,ship_old_anti_air_4A,,ship_dp_old_light_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_2,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_dp_old_light_battery_3,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_dp_old_light_battery_3,ship_mine_layer_2
germany_navy,Z51 Class,ship_hull_light_3,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,,,,,,,,,,,,,5,,3,,,,,,,,,ship_old_anti_air_4A,,ship_dp_old_light_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_2,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_anti_air_1,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_dp_old_light_battery_3,ship_mine_layer_2
germany_navy,Z69 Class,ship_hull_light_3,GER_HISTORICAL_DD,0,GER_Germania_Shipyard,,,,,,,,,,,,,7,,5,,,,,,,,,ship_old_anti_air_4A,,ship_dp_old_light_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,ship_torpedo_2,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_anti_air_1,ship_dp_old_light_battery_3,ship_old_anti_air_4A,ship_dp_old_light_battery_3,ship_mine_layer_2
germany_navy,U-Boot Class IIA,ship_hull_submarine_1,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,sub_engine_3,,,ship_radar_1,,ship_sonar_1,ship_sub_snorkel_1,,ship_torpedo_sub_1,ship_old_anti_air_3,,,,,ship_torpedo_sub_1,
germany_navy,U-Boot Class XB,ship_hull_submarine_1,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,sub_engine_3,,,ship_radar_1,,ship_sonar_1,ship_old_sub_snorkel_1,,ship_torpedo_sub_1,ship_ENG_light_battery_1,,,,,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IIB,ship_hull_submarine_1,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,1,,,,,,,,1,,2,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_sub_snorkel_1,,ship_torpedo_sub_1,ship_old_anti_air_3,,,,,ship_torpedo_sub_1,
germany_navy,U-Boot Class IIC,ship_hull_submarine_1,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,1,1,,,,,,,2,,2,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_1,ship_old_anti_air_3,,,,,ship_torpedo_sub_1,
germany_navy,U-Boot Class IID,ship_hull_submarine_1,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,1,2,,,,,,,4,,3,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_1,ship_old_anti_air_3,,,,,ship_torpedo_sub_1,
germany_navy,U-Boot Class VIIA,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,2,3,,,,,,,5,,3,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_1,
germany_navy,U-Boot Class VIIB,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,4,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class VIIC,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class U-Flak,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_old_anti_air_4A,
germany_navy,U-Boot Class VIIC/41,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,4,6,,,,,,,7,,5,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class VIIC/42,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,6,,,,,,,7,,5,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class VIID,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,8,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_2,,ship_torpedo_sub_3,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_mine_layer_sub_2,
germany_navy,U-Boot Class XVIIB,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,3,,6,,,,,,,,,,,,,sub_engine_5,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_2,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,empty,
germany_navy,U-Boot Class XXI,ship_hull_submarine_2,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,8,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_3,ship_sub_snorkel_1,,ship_torpedo_sub_3,ship_extra_fuel_tank,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class XXV,ship_hull_submarine_3,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,10,,6,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_3,ship_sub_snorkel_1,,ship_torpedo_sub_3,ship_extra_fuel_tank_3,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
germany_navy,U-Boot Class XXIII,ship_hull_miget_sub,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,5,,10,,,,,,,,,,,,,sub_engine_3,,,ship_radar_3,,,ship_sub_snorkel_1,,ship_torpedo_sub_1,ship_extra_fuel_tank_3,,ship_anti_air_1,,,,
germany_navy,U-Boot Class IXA,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,8,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_old_anti_air_3,ship_anti_air_1,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXB,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,3,5,,,,,,,10,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_old_anti_air_3,ship_anti_air_1,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXC,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,4,5,,,,,,,11,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_old_anti_air_3,ship_anti_air_1,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXC/40,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,10,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_old_anti_air_3,ship_anti_air_1,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXD,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,8,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_extra_fuel_tank_2,ship_extra_fuel_tank_2,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXD/1,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,10,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_1,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_extra_fuel_tank_2,ship_extra_fuel_tank_2,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXD/2,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,10,,5,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_2,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_extra_fuel_tank_2,ship_extra_fuel_tank_2,ship_old_anti_air_4A,ship_mine_layer_sub_2,
germany_navy,U-Boot Class IXD/42,ship_hull_cruiser_submarine,GER_HISTORICAL_SS,0,GER_Howaldtswerke_Deutsche_Werft,,,,,,,5,5,,,,,,,10,,6,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_2,,ship_torpedo_sub_3,ship_ENG_light_battery_1,,ship_extra_fuel_tank_2,ship_extra_fuel_tank_2,ship_old_anti_air_4A,ship_mine_layer_sub_2,
india_navy,Vikrant Class,ship_hull_carrier_1,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_2,,,flush_deck,ship_anti_air_1,,SM_engine_2,,,ship_radar_2,empty,,,,,empty,,empty,,,,
india_navy,Delhi Class,ship_hull_cruiser_1,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_2,sm_armor_3,ship_light_battery_2,,,,SM_engine_2,ship_fire_control_system_0,,ship_radar_1,,,,,,,,ship_anti_air_2,empty,,empty,
india_navy,Rajput Class,ship_hull_light_1,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_2,,ship_light_battery_1,,,,SM_engine_2,ship_sonar_1,,ship_radar_1,,,,,ship_torpedo_1,,,ship_anti_air_1,,,ship_torpedo_1,
india_navy,Imphal Class,ship_hull_light_2,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_2,,ship_light_battery_3,,,,SM_engine_2,ship_sonar_3,,ship_radar_3,,,,,ship_torpedo_2,,,ship_torpedo_2,,,ship_torpedo_2,
india_navy,Kadmatt Class,ship_hull_frigate_1,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_1,,ship_light_battery_1,,,,SM_engine_2,ship_fire_control_system_1,,ship_light_1,,,,ship_depth_charge_1,,,,,,,,
india_navy,Sahyadri Class,ship_hull_frigate_2,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_1,,ship_light_battery_1,,,,SM_engine_2,,,ship_radar_1,,,,ship_depth_charge_1,,,,,,,,
india_navy,Kashmir Class,ship_hull_frigate_2,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,ship_anti_air_3,,ship_light_battery_3,,,,SM_engine_2,,,ship_radar_3,,,,ship_torpedo_2,,,,,,,,
india_navy,Vagsheer Class,ship_hull_submarine_2,,0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_engine_3,,,,,,,,ship_torpedo_sub_1,ship_torpedo_sub_1,,empty,,,empty,
indonesia_navy,Great Pleiades Class,ship_hull_cruiser_coastal_defense_ship_2,INS_HISTORICAL_BB,0,,,,,,,,,7,,,,,,7,10,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_3,ship_JAP_heavy_battery,,,,SM_engine_6,ship_fire_control_system_3,,ship_radar_3,ship_old_secondaries_2,,,,,ship_ITA_light_medium_battery,,dp_GER_light_batteryx4,ship_JAP_light_medium_battery,,ship_JAP_heavy_battery,
indonesia_navy,Abdul Kadir Class,ship_hull_cruiser_carrier_5,INS_HISTORICAL_CL,,,,,,,,,,4,,0,,,,6,8,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_2,ship_JAP_light_medium_battery_2,,,,SM_engine_4,ship_fire_control_system_4,,ship_radar_4,ship_dp_Bofors_battery_2x8,,,,,ship_JAP_light_medium_battery_2,,ship_dp_Bofors_battery_2x8,ship_dp_Bofors_battery_2x8,,ship_deck_space_C_2,ship_depth_charge_3
indonesia_navy,Diponegoro Class,ship_hull_cruiser_1,INS_HISTORICAL_CA,0,,,,,,,,,5,,,,,,8,4,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_2,ship_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,dp_GER_light_batteryx4,,,,,ship_dp_Bofors_battery_2x8,,ship_torpedo_2,ship_airplane_launcher_1,ship_medium_battery_1,ship_medium_battery_1,
indonesia_navy,Musi Class,ship_hull_cruiser_1,INS_HISTORICAL_CL,0,,,,4,,,,,,,,,,,5,3,,,,,,,,,ship_dp_Bofors_battery_1x8,sm_armor_0,ship_JAP_light_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,ship_dp_Bofors_battery_1x8,,,,,ship_JAP_light_medium_battery_1,,ship_torpedo_2,dp_GER_light_batteryx4,ship_torpedo_2,ship_JAP_light_medium_battery_1,
indonesia_navy,Pattimura Class,ship_hull_cruiser_2,INS_HISTORICAL_CL,,,,,,,,,,2,,,,,,5,5,,,,,,,,,ship_old_light_battery_3x4,sm_armor_1,ship_old_light_medium_battery_3,,,,SM_engine_3,ship_fire_control_system_4,,ship_radar_4,ship_dp_old_light_battery_3x4,,,,,ship_old_light_medium_battery_3,,ship_JAP_torpedo,ship_short_torpedo_1,ship_short_torpedo_1,ship_old_light_medium_battery_3,
indonesia_navy,Gadjah Mada Class,ship_hull_light_0,INS_HISTORICAL_DD,0,,,,,,,,,,,,,,6,,15,,,,,,,,,ship_old_anti_air_2,,ship_old_light_battery_2,,,,SM_engine_4,ship_fire_control_system_2,,ship_sonar_2,,,,,ship_mine_layer_3,ship_old_light_battery_2,,ship_old_anti_air_2,ship_depth_charge_projection_device_2,ship_mine_layer_3,ship_mine_layer_3,
indonesia_navy,Hasanuddin Class,ship_hull_light_1,INS_HISTORICAL_DD,0,,,,,,,,,,,,,,5,,14,,,,,,,,,ship_old_anti_air_2Ax8,,dp_GER_light_battery,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_3,,,,,ship_torpedo_2,dp_GER_light_battery,,ship_torpedo_2,ship_torpedo_2,ship_depth_charge_projection_device_2,dp_GER_light_battery,
indonesia_navy,Sawoenggaling Class,ship_hull_light_0,INS_HISTORICAL_DD,0,,,,,,,,,,,,,,6,,14,,,,,,,,,ship_old_anti_air_2Ax8,,dp_GER_light_battery,,,,SM_engine_4,ship_fire_control_system_2,,ship_radar_1,,,,,ship_depth_charge_2,,,,,,dp_GER_light_battery,
indonesia_navy,Asahan Class,ship_hull_frigate_2,IND_HISTORICAL_DD,,,,,,,7,5,,,,,8,,,,10,,,,,,,,,ship_old_anti_air_2A,,dp_GER_light_battery,,,,SM_engine_2,ship_fire_control_system_2,,ship_sonar_3,,,,ship_mine_sweeper_2,,ship_depth_charge_projection_device_2,,ship_depth_charge_projection_device_2,,,,
indonesia_navy,Samadikun Class,ship_hull_frigate_1,INS_HISTORICAL_DD,0,,,,,,,,,,,,10,,,,20,,,,,,,,,ship_old_anti_air_2A,,ship_dp_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_2,,ship_sonar_2,,,,ship_mine_sweeper_1,,ship_depth_charge_projection_device_3,,ship_depth_charge_projection_device_3,,,,
indonesia_navy,Falcon Class,ship_hull_frigate_1,INS_HISTORICAL_DD,0,,,,,,,,,,,,10,,,,8,,,,,,,,,ship_old_anti_air_2A,,ship_dp_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_torpedo_2,,ship_depth_charge_projection_device_1,,,,,,
ireland_navy,Flower Class,ship_hull_frigate_1,,,,,GFX_Flower,,,,,,,,,3,,,,3,,,,,,,,,ship_dp_Bofors_battery_1,,ship_ENG_light_battery_2,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,ship_anti_submarine_rocket_1,,,,,,,,
japan_navy,Yaeyama Class,ship_hull_cruiser_4,JAP_MINELAYERS_HISTORICAL,,,,,,,,,,4,,,,,,6,8,,,,,,,,,ship_dp_Bofors_battery_3x8,sm_armor_1,ship_JAP_light_medium_battery,,,,SM_engine_4,ship_sonar_4,,ship_radar_4,ship_mine_layer_rocket_2,,,,,ship_anti_submarine_battery_1,,ship_mine_layer_rocket_2,ship_mine_layer_rocket_2,,ship_mine_layer_rocket_2,ship_anti_submarine_battery_1
